id,long_code,nombre,poblacion
5872,05014MM000,Mc. Sierra de Ávila                                                   ,0
5874,05015MM000,Mc. Ribera del Adaja                                                  ,0
5886,05020MM000,Mc. Serv. Casagrande                                                  ,0
5899,05026MM000,Mc. Pueblos de la Moraña                                              ,0
23548,05028MM000,Mc. Municipios Agua de los Arenales                                   ,0
5870,05013MM000,Mc. El Alberche                                                       ,0
5878,05017MM000,Mc. Cm. La Moraña                                                     ,0
5890,05022MM000,Mc. Berrocal-La Horcajada                                             ,0
5880,05018MM000,Mc. Aguas Presa de Sta. Cruz de Pinares                               ,0
5858,05006MM000,Mc. Serv. Barco y Piedrahita                                          ,0
15354,06001AA000,Acedera                                                               ,814
15363,06003AA000,Ahillones                                                             ,797
15381,06007AA000,Alconchel                                                             ,1634
15385,06008AA000,Alconera                                                              ,758
15390,06009AA000,Aljucén                                                               ,261
15394,06010AA000,Almendral                                                             ,1195
15399,06011AA000,Almendralejo                                                          ,33948
15407,06013AA000,Atalaya                                                               ,278
15411,06014AA000,Azuaga                                                                ,7624
15422,06903AA000,Guadiana                                                              ,2416
15434,06016AA000,Barcarrota                                                            ,3452
15448,06020AA000,Bienvenida                                                            ,2031
15456,06023AA000,Cabeza del Buey                                                       ,4583
15460,06024AA000,Cabeza la Vaca                                                        ,1272
15463,06025AA000,Calamonte                                                             ,6095
15471,06028AA000,Campanario                                                            ,4742
15473,06029AA000,Campillo de Llerena                                                   ,1329
15475,06030AA000,Capilla                                                               ,155
15477,06031AA000,Carmonita                                                             ,518
15479,06032AA000,Carrascalejo (El)                                                     ,78
15481,06033AA000,Casas de Don Pedro                                                    ,1380
15485,06035AA000,Castilblanco                                                          ,852
15490,06037AA000,Codosera (La)                                                         ,2004
15494,06039AA000,Coronada (La)                                                         ,2153
15496,06040AA000,Corte de Peleas                                                       ,1163
15498,06041AA000,Cristina                                                              ,553
15504,06044AA000,Don Benito                                                            ,37485
15517,06045AA000,Entrín Bajo                                                           ,546
15519,06046AA000,Esparragalejo                                                         ,1510
15521,06047AA000,Esparragosa de la Serena                                              ,960
15523,06048AA000,Esparragosa de Lares                                                  ,875
15525,06049AA000,Feria                                                                 ,1050
15530,06052AA000,Fuente de Cantos                                                      ,4638
15532,06053AA000,Fuente del Arco                                                       ,668
15533,06054AA000,Fuente del Maestre                                                    ,6626
15536,06056AA000,Garbayuela                                                            ,494
15537,06057AA000,Garlitos                                                              ,539
15539,06059AA000,Granja de Torrehermosa                                                ,1933
15541,06060AA000,Guareña                                                               ,6668
15546,06062AA000,Helechosa de los Montes                                               ,587
15548,06063AA000,Herrera del Duque                                                     ,3413
15550,06064AA000,Higuera de la Serena                                                  ,901
15552,06066AA000,Higuera de Vargas                                                     ,1882
15555,06068AA000,Hinojosa del Valle                                                    ,477
15556,06069AA000,Hornachos                                                             ,3418
15558,06070AA000,Jerez de los Caballeros                                               ,9147
15560,06071AA000,Lapa (La)                                                             ,294
15561,06072AA000,Lobón                                                                 ,2745
15564,06074AA000,Llerena                                                               ,5650
15566,06075AA000,Magacela                                                              ,489
15567,06076AA000,Maguilla                                                              ,943
15568,06077AA000,Malcocinado                                                           ,356
15569,06078AA000,Malpartida de la Serena                                               ,524
15571,06080AA000,Medellín                                                              ,2237
15572,06081AA000,Medina de las Torres                                                  ,1153
15575,06083AA000,Mérida                                                                ,59461
15586,06087AA000,Monterrubio de la Serena                                              ,2237
15597,06088AA000,Montijo                                                               ,15312
15600,06089AA000,Morera (La)                                                           ,703
15601,06090AA000,Nava de Santiago (La)                                                 ,909
15602,06091AA000,Navalvillar de Pela                                                   ,4364
15603,06092AA000,Nogales                                                               ,627
15604,06093AA000,Oliva de la Frontera                                                  ,4967
15610,06096AA000,Orellana de la Sierra                                                 ,275
15613,06098AA000,Palomas                                                               ,657
15614,06099AA000,Parra (La)                                                            ,1283
15615,06100AA000,Peñalsordo                                                            ,831
15623,06107AA000,Puebla de Obando                                                      ,1816
15624,06108AA000,Puebla de Sancho Pérez                                                ,2640
15625,06109AA000,Quintana de la Serena                                                 ,4469
15626,06110AA000,Reina                                                                 ,143
15627,06111AA000,Rena                                                                  ,614
15632,06116AA000,Salvaleón                                                             ,1671
15633,06117AA000,Salvatierra de los Barros                                             ,1573
15634,06118AA000,Sancti-Spíritus                                                       ,154
15635,06119AA000,San Pedro de Mérida                                                   ,879
15636,06120AA000,Santa Amalia                                                          ,3939
15638,06122AA000,Santos de Maimona (Los)                                               ,8096
15640,06123AA000,San Vicente de Alcántara                                              ,5262
15641,06124AA000,Segura de León                                                        ,1783
15642,06125AA000,Siruela                                                               ,1802
15645,06127AA000,Talarrubias                                                           ,3274
15648,06128AA000,Talavera la Real                                                      ,5282
15649,06129AA000,Táliga                                                                ,662
15651,06131AA000,Torre de Miguel Sesmero                                               ,1230
15652,06132AA000,Torremayor                                                            ,1010
15653,06133AA000,Torremejía                                                            ,2246
15654,06134AA000,Trasierra                                                             ,607
15655,06135AA000,Trujillanos                                                           ,1401
15657,06137AA000,Valdecaballeros                                                       ,1066
15658,06138AA000,Valdetorres                                                           ,1155
15660,06140AA000,Valencia del Mombuey                                                  ,725
15663,06143AA000,Valverde de Leganés                                                   ,4209
15668,06147AA000,Valle de Matamoros                                                    ,346
15672,06151AA000,Villagonzalo                                                          ,1212
15673,06152AA000,Villalba de los Barros                                                ,1441
15674,06153AA000,Villanueva de la Serena                                               ,25751
15680,06154AA000,Villanueva del Fresno                                                 ,3272
15681,06155AA000,Villar del Rey                                                        ,2101
15682,06156AA000,Villar de Rena                                                        ,1320
15686,06157AA000,Villarta de los Montes                                                ,403
15691,06160AA000,Zalamea de la Serena                                                  ,3428
15692,06161AA000,Zarza-Capilla                                                         ,297
15694,06901AA000,Valdelacalzada                                                        ,2762
15421,06015AA000,Badajoz                                                               ,150190
15444,06019AA000,Berlanga                                                              ,2219
15451,06021AA000,Bodonal de la Sierra                                                  ,1001
15492,06038AA000,Cordobilla de Lácara                                                  ,838
15606,06094AA000,Oliva de Mérida                                                       ,1669
15607,06095AA000,Olivenza                                                              ,11776
15628,06112AA000,Retamal de Llerena                                                    ,433
15650,06130AA000,Tamurejo                                                              ,205
15670,06149AA000,Villafranca de los Barros                                             ,12366
15693,06162AA000,Zarza (La)                                                            ,3369
15695,06902AA000,Pueblonuevo del Guadiana                                              ,1953
15367,06004AA000,Alange                                                                ,1831
15441,06018AA000,Benquerencia de la Serena                                             ,783
15469,06027AA000,Calzadilla de los Barros                                              ,699
15483,06034AA000,Casas de Reina                                                        ,203
15535,06055AA000,Fuentes de León                                                       ,2198
15553,06067AA000,Higuera la Real                                                       ,2199
15582,06084AA000,Mirandilla                                                            ,1223
15583,06085AA000,Monesterio                                                            ,4254
15585,06086AA000,Montemolín                                                            ,1280
15619,06104AA000,Puebla de la Reina                                                    ,707
15621,06105AA000,Puebla del Maestre                                                    ,642
15631,06115AA000,Roca de la Sierra (La)                                                ,1436
15661,06141AA000,Valencia del Ventoso                                                  ,1900
15669,06148AA000,Valle de Santa Ana                                                    ,1113
15671,06150AA000,Villagarcía de la Torre                                               ,883
15371,06005AA000,Albuera (La)                                                          ,2002
15402,06012AA000,Arroyo de San Serván                                                  ,4038
15453,06022AA000,Burguillos del Cerro                                                  ,3015
15487,06036AA000,Castuera                                                              ,5567
15538,06058AA000,Garrovilla (La)                                                       ,2297
15545,06061AA000,Haba (La)                                                             ,1208
15563,06073AA000,Llera                                                                 ,806
15570,06079AA000,Manchita                                                              ,751
15611,06097AA000,Orellana la Vieja                                                     ,2594
15616,06101AA000,Peraleda del Zaucejo                                                  ,477
15618,06103AA000,Puebla de la Calzada                                                  ,5812
15656,06136AA000,Usagre                                                                ,1747
15665,06144AA000,Valverde de Llerena                                                   ,557
15666,06145AA000,Valverde de Mérida                                                    ,1018
15687,06158AA000,Zafra                                                                 ,16672
15359,06002AA000,Aceuchal                                                              ,5446
15375,06006AA000,Alburquerque                                                          ,5063
15439,06017AA000,Baterno                                                               ,243
15466,06026AA000,Calera de León                                                        ,917
15500,06042AA000,Cheles                                                                ,1162
15502,06043AA000,Don Álvaro                                                            ,814
15529,06051AA000,Fuenlabrada de los Montes                                             ,1736
15551,06065AA000,Higuera de Llerena                                                    ,350
15574,06082AA000,Mengabril                                                             ,488
15617,06102AA000,Puebla de Alcocer                                                     ,1130
15622,06106AA000,Puebla del Prior                                                      ,448
15629,06113AA000,Ribera del Fresno                                                     ,3193
15637,06121AA000,Santa Marta                                                           ,4136
15659,06139AA000,Valencia de las Torres                                                ,502
15667,06146AA000,Valle de la Serena                                                    ,1111
15357,06001MM000,Mc. Tentudia                                                          ,0
15389,06008MM000,Mc. Vegas Altas                                                       ,0
15400,06011MM000,Mc. Los Molinos                                                       ,0
15440,06017MM000,Mc. Integral de Servicios Lácara Sur                                  ,0
15452,06021MM000,Mc. Aguas Pantano de Alange                                           ,0
15459,06023MM000,Mc. Río Bodión                                                        ,0
15474,06029MM000,"Mc. de Servicios ""LA SERENA-VEGAS ALTAS""                              ",0
15522,06047MM000,Mc. Serv. Vegas Altas IV                                              ,0
15450,06020MM000,Mc. Sierra Suroeste                                                   ,0
15419,06014MM000,Mc. Serv. Lacara Norte                                                ,0
15528,06050MM000,Mc. Integral de Municipios Centro                                     ,0
4351,07004AA000,Algaida                                                               ,6170
4358,07006AA000,Artà                                                                  ,8208
4361,07007AA000,Banyalbufar                                                           ,577
4365,07008AA000,Binissalem                                                            ,9172
4369,07009AA000,Búger                                                                 ,1148
4372,07010AA000,Bunyola                                                               ,7286
4382,07012AA000,Campanet                                                              ,2790
4386,07013AA000,Campos                                                                ,11763
4391,07014AA000,Capdepera                                                             ,12340
4401,07016AA000,Consell                                                               ,4304
4403,07017AA000,Costitx                                                               ,1490
4407,07019AA000,Escorca                                                               ,194
4409,07020AA000,Esporles                                                              ,5236
4413,07021AA000,Estellencs                                                            ,359
4415,07022AA000,Felanitx                                                              ,18592
4427,07025AA000,Fornalutx                                                             ,717
4429,07026AA000,Eivissa                                                               ,51996
4435,07027AA000,Inca                                                                  ,34577
4443,07028AA000,Lloret de Vistalegre                                                  ,1589
4445,07029AA000,Lloseta                                                               ,6378
4447,07030AA000,Llubí                                                                 ,2438
4449,07031AA000,Llucmajor                                                             ,39040
4454,07032AA000,Maó                                                                   ,29902
4464,07034AA000,Mancor de la Vall                                                     ,1639
4466,07035AA000,Maria de la Salut                                                     ,2336
4468,07036AA000,Marratxí                                                              ,39440
4471,07037AA000,Mercadal (Es)                                                         ,5939
4473,07038AA000,Montuïri                                                              ,3144
4501,07041AA000,Petra                                                                 ,3118
4515,07045AA000,Puigpunyent                                                           ,2055
4517,07046AA000,Sant Antoni de Portmany                                               ,28237
4524,07048AA000,Sant Josep de sa Talaia                                               ,29506
4528,07050AA000,Sant Joan de Labritja                                                 ,6838
4534,07053AA000,Santa Eugènia                                                         ,1843
4539,07055AA000,Santa Margalida                                                       ,13160
4547,07058AA000,Selva                                                                 ,4289
4554,07061AA000,Sóller                                                                ,13610
4564,07063AA000,Valldemossa                                                           ,2037
4566,07064AA000,Castell (Es)                                                          ,7670
4568,07065AA000,Vilafranca de Bonany                                                  ,3699
4354,07005AA000,Andratx                                                               ,11833
4479,07040AA000,Palma                                                                 ,423350
4561,07062AA000,Son Servera                                                           ,11932
4339,07003AA000,Alcúdia                                                               ,21322
4476,07039AA000,Muro                                                                  ,7825
4526,07049AA000,Sant Joan                                                             ,2195
4549,07059AA000,Salines (Ses)                                                         ,5044
4376,07011AA000,Calvià                                                                ,53162
4457,07033AA000,Manacor                                                               ,46395
4512,07044AA000,Pobla (Sa)                                                            ,14164
4522,07047AA000,Sencelles                                                             ,3795
4319,07001AA000,Alaró                                                                 ,5909
4394,07015AA000,Ciutadella de Menorca                                                 ,31443
4418,07023AA000,Ferreries                                                             ,5051
4504,07042AA000,Pollença                                                              ,17279
4510,07043AA000,Porreres                                                              ,5741
4530,07051AA000,Sant Llorenç des Cardassar                                            ,9227
4532,07052AA000,Sant Lluís                                                            ,7019
4536,07054AA000,Santa Eulària des Riu                                                 ,41228
4541,07056AA000,Santa María del Camí                                                  ,7552
4544,07057AA000,Santanyí                                                              ,12480
4613,07902AA000,Migjorn Gran (Es)                                                     ,1563
4321,07001DD000,Consejo Insular de Ibiza                                              ,0
4332,07002DD000,Consejo Insular de Mallorca                                           ,0
4345,07003DD000,Consejo Insular de Menorca                                            ,0
4338,07002MM000,Mc. Pla de Mallorca                                                   ,0
4328,07001MM000,Mc. Es Raiguer                                                        ,0
4350,07003MM000,Mc. Migjorn de Mallorca                                               ,0
113,08903AA000,Sant Julià de Cerdanyola                                              ,242
12387,08002AA000,Aguilar de Segarra                                                    ,294
12418,08005AA000,Ametlla del Vallès (L')                                               ,9296
12444,08007AA000,Arenys de Munt                                                        ,9413
12450,08008AA000,Argençola                                                             ,222
12457,08009AA000,Argentona                                                             ,12846
12481,08012AA000,Avinyó                                                                ,2289
12488,08014AA000,Aiguafreda                                                            ,2567
12492,08015AA000,Badalona                                                              ,225957
12515,08017AA000,Balenyà                                                               ,3969
12520,08018AA000,Balsareny                                                             ,3307
12524,08019AA000,Barcelona                                                             ,1660122
12565,08022AA000,Berga                                                                 ,16959
12579,08023AA000,Bigues i Riells del Fai                                               ,9949
12593,08026AA000,Brull (El)                                                            ,287
12597,08027AA000,Cabanyes (Les)                                                        ,998
12621,08031AA000,Calaf                                                                 ,3566
12630,08033AA000,Caldes de Montbui                                                     ,18109
12647,08034AA000,Calders                                                               ,1097
12662,08036AA000,Calonge de Segarra                                                    ,188
12667,08037AA000,Calldetenes                                                           ,2601
12671,08038AA000,Callús                                                                ,2099
12676,08039AA000,Campins                                                               ,589
12680,08040AA000,Canet de Mar                                                          ,15010
12685,08041AA000,Canovelles                                                            ,17051
12691,08042AA000,Cànoves i Samalús                                                     ,3322
12695,08043AA000,Canyelles                                                             ,5218
12698,08044AA000,Capellades                                                            ,5417
12726,08048AA000,Carme                                                                 ,783
12729,08049AA000,Casserres                                                             ,1630
12741,08052AA000,Castellar de n'Hug                                                    ,171
12755,08055AA000,Castellcir                                                            ,778
12771,08057AA000,Castell de l'Areny                                                    ,69
12779,08059AA000,Castellfollit del Boix                                                ,461
12782,08060AA000,Castellfollit de Riubregós                                            ,162
12788,08062AA000,Castellnou de Bages                                                   ,1427
12794,08064AA000,Castellterçol                                                         ,2735
12810,08067AA000,Centelles                                                             ,7726
12816,08068AA000,Cervelló                                                              ,9469
12827,08070AA000,Collsuspina                                                           ,387
12830,08071AA000,Copons                                                                ,340
12833,08072AA000,Corbera de Llobregat                                                  ,15466
12838,08073AA000,Cornellà de Llobregat                                                 ,90303
12849,08074AA000,Cubelles                                                              ,16914
12852,08075AA000,Dosrius                                                               ,5910
12855,08076AA000,Esparreguera                                                          ,22442
12869,08078AA000,Espunyola (L')                                                        ,266
12872,08079AA000,Estany (L')                                                           ,405
12878,08081AA000,Fogars de Montclús                                                    ,482
12881,08082AA000,Fogars de la Selva                                                    ,1632
12888,08084AA000,Fonollosa                                                             ,1558
12891,08085AA000,Font-Rubí                                                             ,1456
12895,08086AA000,Franqueses del Vallès (Les)                                           ,20522
12902,08087AA000,Gallifa                                                               ,183
12905,08088AA000,Garriga (La)                                                          ,17052
12922,08090AA000,Gaià                                                                  ,177
12925,08091AA000,Gelida                                                                ,7953
12942,08094AA000,Granada (La)                                                          ,2218
12945,08095AA000,Granera                                                               ,93
12949,08096AA000,Granollers                                                            ,63092
12972,08099AA000,Guardiola de Berguedà                                                 ,939
12976,08100AA000,Gurb                                                                  ,2697
12980,08101AA000,Hospitalet de Llobregat (L')                                          ,274455
13006,08105AA000,Llagosta (La)                                                         ,13169
13009,08106AA000,Llinars del Vallès                                                    ,10499
13018,08108AA000,Lliçà de Vall                                                         ,6714
13021,08109AA000,Lluçà                                                                 ,292
13024,08110AA000,Malgrat de Mar                                                        ,19213
13029,08111AA000,Malla                                                                 ,266
13032,08112AA000,Manlleu                                                               ,21172
13040,08113AA000,Manresa                                                               ,78877
13048,08115AA000,Martorelles                                                           ,4904
13051,08116AA000,Masies de Roda (Les)                                                  ,751
13061,08119AA000,Masquefa                                                              ,9839
13065,08120AA000,Matadepera                                                            ,9899
13098,08124AA000,Mollet del Vallès                                                     ,51824
13110,08125AA000,Montcada i Reixac                                                     ,36891
13118,08126AA000,Montgat                                                               ,12462
13124,08128AA000,Monistrol de Calders                                                  ,751
13131,08130AA000,Montclar                                                              ,129
13140,08133AA000,Montmaneu                                                             ,198
13146,08135AA000,Montmeló                                                              ,8825
13151,08136AA000,Montornès del Vallès                                                  ,16800
13158,08138AA000,Moià                                                                  ,6690
13170,08140AA000,Navarcles                                                             ,6109
13174,08141AA000,Navàs                                                                 ,6150
13181,08142AA000,Nou de Berguedà (La)                                                  ,170
13191,08144AA000,Olvan                                                                 ,890
13200,08146AA000,Olesa de Bonesvalls                                                   ,2110
13204,08147AA000,Olesa de Montserrat                                                   ,24446
13212,08148AA000,Olivella                                                              ,4414
13215,08149AA000,Olost                                                                 ,1218
13222,08152AA000,Orpí                                                                  ,163
13224,08153AA000,Òrrius                                                                ,799
13226,08154AA000,Pacs del Penedès                                                      ,909
13228,08155AA000,Palafolls                                                             ,9819
13231,08156AA000,Palau-solità i Plegamans                                              ,15130
13237,08157AA000,Pallejà                                                               ,11736
13239,08158AA000,Papiol (El)                                                           ,4325
13251,08162AA000,Hostalets de Pierola (Els)                                            ,3188
13259,08165AA000,Pobla de Claramunt (La)                                               ,2309
13261,08166AA000,Pobla de Lillet (La)                                                  ,1089
13270,08169AA000,Prat de Llobregat (El)                                                ,65516
13276,08170AA000,Prats de Rei (Els)                                                    ,558
13280,08171AA000,Prats de Lluçanès                                                     ,2681
13289,08174AA000,Puigdàlber                                                            ,571
13291,08175AA000,Puig-Reig                                                             ,4399
13299,08177AA000,Quar (La)                                                             ,40
13303,08179AA000,Rellinars                                                             ,923
13306,08180AA000,Ripollet                                                              ,39269
13320,08183AA000,Roda de Ter                                                           ,6680
13323,08184AA000,Rubí                                                                  ,80044
13336,08187AA000,Sabadell                                                              ,218300
13356,08189AA000,Sant Pere Sallavinera                                                 ,162
13358,08190AA000,Saldes                                                                ,303
13360,08191AA000,Sallent                                                               ,6835
13372,08195AA000,Sant Agustí de Lluçanès                                               ,109
13374,08196AA000,Sant Andreu de la Barca                                               ,26910
13384,08198AA000,Sant Antoni de Vilamajor                                              ,6577
13390,08200AA000,Sant Boi de Llobregat                                                 ,83919
13398,08201AA000,Sant Boi de Lluçanès                                                  ,572
13406,08204AA000,Sant Climent de Llobregat                                             ,4190
13419,08206AA000,Sant Cugat Sesgarrigues                                               ,1026
13423,08208AA000,Sant Esteve Sesrovires                                                ,7906
13427,08209AA000,Sant Fost de Campsentelles                                            ,9197
13432,08211AA000,Sant Feliu de Llobregat                                               ,46056
13436,08212AA000,Sant Feliu Sasserra                                                   ,620
13438,08213AA000,Sant Fruitós de Bages                                                 ,9156
13447,08215AA000,Sant Hipòlit de Voltregà                                              ,3711
13452,08217AA000,Sant Joan Despí                                                       ,34568
13461,08219AA000,Vilassar de Mar                                                       ,21055
13468,08221AA000,Sant Just Desvern                                                     ,20462
13479,08224AA000,Sant Martí de Centelles                                               ,1247
13481,08225AA000,Sant Martí d'Albars                                                   ,121
13491,08230AA000,Premià de Dalt                                                        ,10532
13494,08231AA000,Sant Pere de Ribes                                                    ,31786
13497,08232AA000,Sant Pere de Riudebitlles                                             ,2462
13505,08237AA000,Sant Quirze de Besora                                                 ,2115
13506,08238AA000,Sant Quirze del Vallès                                                ,20241
13509,08239AA000,Sant Quirze Safaja                                                    ,677
13510,08240AA000,Sant Sadurní d'Anoia                                                  ,12945
13516,08242AA000,Marganell                                                             ,293
13517,08243AA000,Santa Cecília de Voltregà                                             ,184
13526,08246AA000,Santa Eugènia de Berga                                                ,2303
13527,08247AA000,Santa Eulàlia de Riuprimer                                            ,1450
13528,08248AA000,Santa Eulàlia de Ronçana                                              ,7846
13531,08249AA000,Santa Fe del Penedès                                                  ,362
13532,08250AA000,Santa Margarida de Montbui                                            ,10456
13537,08252AA000,Barberà del Vallès                                                    ,33322
13542,08253AA000,Santa Maria de Besora                                                 ,165
13546,08257AA000,Santa Maria de Miralles                                               ,138
13548,08259AA000,Santa Maria de Palautordera                                           ,9872
13549,08260AA000,Santa Perpètua de Mogoda                                              ,25928
13555,08262AA000,Sant Vicenç de Castellet                                              ,10068
13559,08263AA000,Sant Vicenç dels Horts                                                ,28406
13565,08265AA000,Sant Vicenç de Torelló                                                ,2083
13572,08268AA000,Cercs                                                                 ,1196
13577,08270AA000,Sitges                                                                ,31954
13589,08271AA000,Sobremunt                                                             ,86
13591,08273AA000,Subirats                                                              ,3243
13596,08275AA000,Tavèrnoles                                                            ,340
13599,08278AA000,Taradell                                                              ,6809
13624,08281AA000,Teià                                                                  ,6696
13626,08282AA000,Tiana                                                                 ,9198
13629,08283AA000,Tona                                                                  ,8455
13640,08286AA000,Torre de Claramunt (La)                                               ,4018
13641,08287AA000,Torrelavit                                                            ,1499
13642,08288AA000,Torrelles de Foix                                                     ,2608
13644,08290AA000,Ullastrell                                                            ,2162
13646,08291AA000,Vacarisses                                                            ,7460
13651,08295AA000,Vallirana                                                             ,15823
13655,08297AA000,Veciana                                                               ,179
13663,08299AA000,Vilada                                                                ,434
13664,08300AA000,Viladecavalls                                                         ,7809
13665,08301AA000,Viladecans                                                            ,66677
13677,08303AA000,Vilanova de Sau                                                       ,310
13680,08305AA000,Vilafranca del Penedès                                                ,40714
13689,08306AA000,Vilalba Sasserra                                                      ,753
13699,08901AA000,Rupit i Pruit                                                         ,277
13700,08902AA000,Vilanova del Vallès                                                   ,5600
13705,08905AA000,Palma de Cervelló (La)                                                ,3040
12409,08004AA000,Alpens                                                                ,273
12473,08011AA000,Avià                                                                  ,2249
12512,08016AA000,Bagà                                                                  ,2149
12601,08028AA000,Cabrera d'Anoia                                                       ,1665
12708,08046AA000,Cardedeu                                                              ,19023
12748,08054AA000,Castellbisbal                                                         ,12813
12863,08077AA000,Esplugues de Llobregat                                                ,46921
12910,08089AA000,Gavà                                                                  ,47593
13000,08103AA000,Jorba                                                                 ,828
13121,08127AA000,Monistrol de Montserrat                                               ,3179
13128,08129AA000,Muntanyola                                                            ,721
13241,08159AA000,Parets del Vallès                                                     ,18893
13367,08194AA000,Sant Adrià de Besòs                                                   ,37925
13386,08199AA000,Sant Bartomeu del Grau                                                ,945
13440,08214AA000,Vilassar de Dalt                                                      ,9230
13465,08220AA000,Sant Julià de Vilatorta                                               ,3230
13473,08222AA000,Sant Llorenç d'Hortons                                                ,2572
13502,08235AA000,Sant Pol de Mar                                                       ,5791
13590,08272AA000,Sora                                                                  ,217
13597,08276AA000,Tagamanent                                                            ,344
13673,08302AA000,Vilanova del Camí                                                     ,12758
13702,08904AA000,Badia del Vallès                                                      ,13074
12430,08006AA000,Arenys de Mar                                                         ,16342
12586,08024AA000,Borredà                                                               ,430
12606,08029AA000,Cabrera de Mar                                                        ,4945
12614,08030AA000,Cabrils                                                               ,7799
12717,08047AA000,Cardona                                                               ,4569
12884,08083AA000,Folgueroles                                                           ,2268
12968,08098AA000,Sant Salvador de Guardiola                                            ,3430
13045,08114AA000,Martorell                                                             ,28760
13054,08117AA000,Masies de Voltregà (Les)                                              ,3222
13057,08118AA000,Masnou (El)                                                           ,24181
13154,08137AA000,Montseny                                                              ,379
13186,08143AA000,Òdena                                                                 ,3720
13218,08150AA000,Orís                                                                  ,355
13220,08151AA000,Oristà                                                                ,587
13268,08168AA000,Pontons                                                               ,523
13297,08176AA000,Pujalt                                                                ,219
13317,08182AA000,Pont de Vilomara i Rocafort (El)                                      ,4101
13333,08185AA000,Rubió                                                                 ,254
13409,08205AA000,Sant Cugat del Vallès                                                 ,97530
13421,08207AA000,Sant Esteve de Palautordera                                           ,3045
13450,08216AA000,Sant Jaume de Frontanyà                                               ,29
13503,08236AA000,Sant Quintí de Mediona                                                ,2407
13515,08241AA000,Sant Sadurní d'Osormort                                               ,89
13518,08244AA000,Santa Coloma de Cervelló                                              ,8393
13535,08251AA000,Santa Margarida i els Monjos                                          ,7650
13547,08258AA000,Santa Maria d'Oló                                                     ,1086
13566,08266AA000,Cerdanyola del Vallès                                                 ,57879
13601,08279AA000,Terrassa                                                              ,225277
13650,08294AA000,Vallgorguina                                                          ,3204
13656,08298AA000,Vic                                                                   ,48364
12465,08010AA000,Artés                                                                 ,5994
12589,08025AA000,Bruc (El)                                                             ,2268
12651,08035AA000,Calella                                                               ,19862
